id,title,vote_average,vote_count,release_date,revenue,budget,popularity,genres,cast,director,profit,release_year,ROI,adjusted_revenue,adjusted_budget,release_month
406759,Moonfall,6.3,3154.0,2022-02-03,67319703.0,146000000.0,42.002,"Science Fiction, Adventure, Action","Layla Tuy-Sok, Steven Goss, André Bédard, Julia Thomas, Carolina Bartczak, Delia Lisette Chambers, Hazel Nugent, Krista Marchand, Maia Guest, Alex Gravenstein, Nicole Leroux, Christopher de Courcy-Ireland, John Bradley, Jaa Smith-Johnson, Ryan Bommarito, Katy Breier, Gerardo Lo Dico, Tyrone Benskin, Paul Zinno, Sébastien Cimpaye, Robert Brewster, Maxim Roy, Jonathan Maxwell Silver, Rea Nolan, Zachary Amzallag, Donald Sutherland, Jake Lewis, Halle Berry, Andreas Apergis, Martin Doepner, Derek Johns, Josh Cruddas, Charlie Plummer, Christian Jadah, Ava Weiss, Patrick Wilson, Kiril Mitev, Randy Thomas, Eme Ikwuakor, Michael Peña, Frank Fiola, Kyle Gatehouse, Kwasi Songui, Susan Almgren, Zayn Maloney, Anthony Jones Nestoras, Frank Marrs, Andrew Christopher Albanese, Azriel Dalman, Éric Poirier, Harry Strandjofski, Karl Walcott, Massimo Diem, Lori Graham, David B. Tyler, Tyler Elliot Burke, Adam LeBlanc, Ian Geldart, Jane Gilchrist, Achilles Montes-Vamvas, Stephen Bogaert, Kelly Yu, Chris Sandiford, Michael Piotr Czyz, Steven Piovesan, Elisabeth Etienne, Tamara Brown, Michelle Langlois Fequet, Kathleen Fee, Orla Johannes, Sebastian Pigott, Frank Schorpion",Roland Emmerich,-78680297.0,2022,-53.891,73598582.02938162,159617355.6542535,2
412656,Chaos Walking,6.591,2332.0,2021-02-24,26508132.0,125000000.0,3.631,"Fantasy, Science Fiction, Adventure","Yannick Lupien, Cynthia Erivo, Julian Richings, Jad Saikali, Peter Seaborne, Bethany Anne Lind, François Gauthier, Nick Jonas, Maxwell McCabe-Lokos, Ray McKinnon, Tara Nicodemo, Michael Dyson, Bryce Bruckbauer, Harrison Osterfield, Stephen Eric McIntyre, Tyrone Benskin, Mads Mikkelsen, Tom Holland, Don Jordan, Vincent Leclerc, Kurt Sutter, Jean Michel Paré, Mylène Dinh-Robic, Blane Crockarell, Patrick Garrow, Daisy Ridley, Frank Fontaine, David Oyelowo, Demián Bichir, Marc Primeau",Doug Liman,-98491868.0,2021,-78.793,31301115.276752766,147601476.01476014,2
414906,The Batman,7.7,10721.0,2022-03-01,772319315.0,185000000.0,6.013,"Crime, Mystery, Thriller","Stefan Race, Archie Barnes, John Turturro, Heider Ali, Sid Sagar, Lorna Brown, Marcus Onilude, Con O'Neill, Sophie Lamont, Phil Aizlewood, Hana Hrzic, Chabris Napier-Lawrence, Amanda Blake, Philip Shaun McGuinness, Rupert Penry-Jones, Ste Johnston, Itoya Osagiede, Brandon Bassir, Richard James-Neale, Kosha Engler, Ezra Elliott, Urielle Klein-Mekongo, Todd Boyce, Alex Ferns, Andre Nightingale, Jayme Lawson, Elena Saurel, Dean Meminger, Peter McDonald, Zoë Kravitz, Joshua Eldridge-Smith, Barry Keoghan, Elijah Baker, Jay Lycurgo, Jeffrey Wright, Nathalie Armin, Stewart Alexander, Hadas Gold, Lorraine Tai, Charlie Carver, Daniel Rainford, Joseph Balderrama, Jack Bennett, Sandra Dickinson, Robert Pattinson, James Eeles, Angela Yeoh, Paul Dano, Will Austin, Adam Rojko Vega, Kemal Shah, Mark Killeen, Janine Harouni, Madeleine Gray, Craige Middleburg, Spike Fearn, Roma Torre, Luke Roberts, Kazeem Tosin Amore, Elliot Warren, Akie Kotabe, Rodrig Andrisan, Jordan Coulson, Douglas Russell, Dave Simon, Bobby Cuza, Leemore Marrett Jr., Joseph Walker, Oscar Novak, Craig Douglas, Gil Perez-Abraham, Stella Stocker, Mike Capozzola, Parry Glasspool, Amanda Hurwitz, Colin Farrell, Peter Sarsgaard, Max Carver, Jose Palma, Pat Battle, Andy Serkis, Arthur Lee, Ed Kear, Bronson Webb",Matt Reeves,587319315.0,2022,317.47,844353197.1301674,202254868.46600616,3
420821,Chip 'n Dale: Rescue Rangers,7.0,1242.0,2022-05-20,623190.0,70000000.0,11.731,"Animation, Family, Comedy, Adventure, Mystery","Tad Stones, Victor Turpin, Paul Rudd, John Mulaney, Flula Borg, Jake Matthew Cohen, Julian Graham, Anthony Molinari, June Schaffer, Jovana Lara, David Tennant, Cole Massie, Akiva Schaffer, Jeff Bennett, Andy Samberg, Da'Vone McDonald, Rachel Bloom, Steven Curtis Chapman, Matt Cook, Seth Rogen, Jim Cummings, Philena Franklin, Tom Antonellis, James Joseph Pulido, Corey Burton, Rawson Marshall Thurber, Keegan-Michael Key, Heather Dragulescu, J.K. Simmons, Sean Rohani, Sophie Fatu, Will Arnett, Eric Bana, Rachel Samiri, Charles Fleischer, Liz Cackowski, Tress MacNeille, Jonathan Verweij, Kenzo Lee, Scott Whyte, Greg Chun, Kai Zen, Mason Blomberg, Doug Mand, Krystal Alvarez, Jessie Hendricks, Jean Gilpin, Dennis Haysbert, Dan Gregor, Matt Nolan, Tim Robinson, KiKi Layne, Alan Oppenheimer, Hazel Schaffer, Paula Abdul, Chris Parnell, James M. Black, Jorma Taccone, J. Anthony McCarthy, Juliet Donenfeld, Nneoma Sampson",Akiva Schaffer,-69376810.0,2022,-99.11,681314.6566450291,76528869.14929962,5
423108,The Conjuring: The Devil Made Me Do It,7.4,5993.0,2021-05-25,206431050.0,39000000.0,3.805,"Horror, Mystery, Thriller","Mitchell Hoog, Vera Farmiga, Shannon Kook, Stella Doyle, Keith Arthur Bolden, Andrea Andrade, Steve Coulter, Ingrid Bisu, Sarah Catherine Hook, Nicky Buggs, Ruairí O'Connor, Sterling Jerins, Julian Hilliard, Megan Ashley Brown, Rebecca Lines, Eugenie Bondurant, Ashley LeConte Campbell, Davis Osborne, Robert Walker Branchaud, Stacy Johnson, Kaleka, Mark Rowe, John Noble, Chris Greene, Charlene Amoia, Lindsay Ayliffe, Paul Wilson, Vince Pisani, Ronnie Gene Blevins, Patrick Wilson, Nicholas Massouh, Fabio William",Michael Chaves,167431050.0,2021,429.31,243756221.402214,46051660.51660517,5
424277,Annette,6.7,678.0,2021-07-07,3700000.0,15500000.0,21.954,"Drama, Romance","Fiora Cutler, Adam Driver, Kamary Phillips, Marina Bohlen, Kiko Mizuhara, Verona Verbakel, Sinay Bavurhe, Yossi Guetta, Ella Leyers, Natalie Mendoza, Kanji Furutachi, Tyler Matteo, Dominique Dauwe, Eugene Stovall, Rebecca Sjowall, Julia Bullock, Lauren Evans, Natalia Lafourcade, Clément Ducol, Russell Mael, Apollo Colligan, Franziska Grohmann, Jeffrey Dowd, Angèle, Christiane Tchouhan, Gabriela Leguizamo, Colin Lainchbury-Brown, Wim Opbrouck, Elke Shari Van Den Broeck, Nastya Golubeva Carax, Kevin van Doorslaer, Rebecca Dyson-Smith, Joe Berry, Graciela Maria, Ayano, Emmi Joutsi, Philippe Beyls, Okon Ubanga Jones, Arvid Assarsson, Ai Nishina, Marion Cotillard, Kait Tenison, Ryan Parrish, Danielle Withers, Stevie Nistor, Noémie Schellens, Evan Weiss, Arina Yalaletdinova, Aydogan Abay, Sarah Tsehaye, Patrick Kelly, Leos Carax, Eli Pearl, Eva van der Gucht, Ron Mael, Iman Europe, Rachel Mulowayi, Sonny Dunlap, Rila Fukushima, Alberto Chromatico, Richard McCowen, David E. Moore, Cindy Almouzni, Lemuel Pitts, John Paval, Adrian Tupas, Laura Jansen, Amos Kaden Chea, Devyn McDowell, Bettina Meske, Michael Moore, Beatrice Reece, Alex Casnoff, Claron McFadden, James Larson, Simon Helberg, Geoffrey Carey",Leos Carax,-11800000.0,2021,-76.129,4369003.6900369,18302583.025830258,7
425001,The War with Grandpa,6.4,966.0,2020-08-27,43387445.0,18000000.0,15.909,"Comedy, Family","Clayton English, James Martin Kelly, Joshua Childs, Juliocesar Chavez, Gage Lawson, Joanie Stewart, Jeremy Childs, Robert De Niro, Lydia Styslinger, Veronica Alicino, Rob Riggle, Loren Dennis, Rutanya Alda, Drew Scheid, Uma Thurman, Joe Gelchion, Laura Marano, Isaac Kragten, Leon Lamar, Larry Rippenkroeger, Poppy Gagnon, Oakes Fegley, Colin Ford, T.J. McGibbon, Suehyla El-Attar, Faizon Love, Christopher Walken, Jane Seymour, Heather Johansen, Cheech Marin, Ted Huckabee, Joe Foley",Tim Hill,25387445.0,2020,141.041,53647536.32148377,22256568.77897991,8
425909,Ghostbusters: Afterlife,7.352,4735.0,2021-11-18,204334455.0,75000000.0,3.948,"Fantasy, Comedy, Adventure, Science Fiction","Logan Kim, Marlon Kazadi, Kim Faires, Ira Heiden, Shohreh Aghdashloo, Daniel D'Angelo Sparks, Tracy Letts, Crystal Roseborough, Danielle Kennedy, Sarah Natochenny, Mckenna Grace, Paul Rudd, CJ Collard, Josh Gad, Dusan Rokvic, Artoun Nazareth, Bill Murray, Olivia Wilde, Celeste O'Connor, J.K. Simmons, Sigourney Weaver, Finn Wolfhard, Carrie Coon, Hannah Duke, Bokeem Woodbine, Annie Potts, Harold Ramis, Stella Aykroyd, Shawn Seward, Billy Bryk, Sydney Mae Diaz, Ernie Hudson, Oliver Cooper, Chiara Petersen, Emma Portner, Bud Klasky, Faith Louissaint, Dan Aykroyd, Paulina Alexis, Bob Gunton",Jason Reitman,129334455.0,2021,172.446,241280537.2693727,88560885.60885608,11
429422,Capone,4.995,383.0,2020-06-26,858281.0,20600000.0,7.169,"Crime, Drama","Reed Luckett Wiley, Jason Edwards, Matt Dillon, Cameron Stout, Jack Lowden, Kyle MacLachlan, Wayne Pére, Kathrine Narducci, Noel Fisher, Al Sapienza, David Wachs, Gino Cafarelli, Tara Foy, Tom Hardy, Mason Rozas, Jhemma Ziegler, Emma Kathryn Coleman, Troy Warren Anderson, Tilda Del Toro, Caiden Acurio, Edgar Arreola, Manuel Fajardo, Neal Brennan, Rose Bianco, Josh Trank, Mason Guccione, Linda Cardellini, Christopher Bianculli, CG Lewis, Jesse Mattson, Andreanna L. Jenson",Josh Trank,-19741719.0,2020,-95.834,1061243.8948995364,25471406.491499227,6
430155,Coma,6.4,536.0,2020-01-01,9500000.0,2250000.0,27.497,"Science Fiction, Adventure, Action","Sergey Gilev, Rostislav Gulbis, Polina Kuzminskaya, Vilen Babichev, Konstantin Lavronenko, Miloš Biković, Evgeniya Karatygina, Rinal Mukhametov, Igor Sigaev, Leonid Timtsunik, Alexey Lyubchenko, Anton Pampushnyy, Albert Kobrovsky, Lyubov Aksyonova",Nikita Argunov,7250000.0,2020,322.222,11746522.411128284,2782071.0973724886,1
435615,Possessor,6.347,894.0,2020-10-02,911000.0,2500000.0,16.143,"Horror, Thriller, Science Fiction","Sean Bean, Rossif Sutherland, Megan Vincent, Ayesha Mansur Gonsalves, Hanneke Talbot, Andrea Riseborough, Danny Waugh, Kaniehtiio Horn, Jennifer Jason Leigh, Christopher Abbott, Daniel Junghuan Park, Dorren Lee, Gage Graham-Arbuthnot, Matthew Garlick, Rachael Crawford, Deragh Campbell, Christopher Jacot, Gabrielle Graham, Raoul Bhaneja, Kathy Maloney, Doug MacLeod, Tuppence Middleton, Hrant Alianak",Brandon Cronenberg,-1589000.0,2020,-63.56,1126429.675425039,3091190.1081916536,10
436270,Black Adam,6.879,6450.0,2022-10-19,393452111.0,200000000.0,15.956,"Action, Adventure, Science Fiction","Jalon Christian, Maurice T. Johnson, Chaim Jeraffi, Dwayne Johnson, Bodhi Sabongui, Sharon Gee, Regina Ting Chen, Meghna Nagarajan, Kamen Casey, Quintessa Swindell, Marwan Kenzari, Odelya Halevi, Cameron Moir, Derek Russo, Kiara Rashawn, Tre Ryan, Sekou Laidlow, Aldis Hodge, Djimon Hounsou, Philip Fornah, Henry Cavill, E. Lloyd Napier, A. Manuel Miranda, Pierce Brosnan, Ben Jenkin, Alex Parkinson, Jermaine Rivers, Boone Platt, Dennis Dawson, Sanna Erica, Stephan Jones, Patrick Sabongui, Angel Rosario Jr., Jennifer Holland, Natalie Burn, Natasha Ellie, Tonea Stewart, Benjamin Patterson, James Cusati-Moyer, Raj Kala, Henry Winkler, Vince Canlas, Tang Nguyen, Christopher Matthew Cook, Yssa Mei Panganiban, Viola Davis, Vanessa Vega Rivera, Noah Centineo, Joseph Gatt, Mo Amer, Donny Carrington, Uli Latukefu, Daniel Danca, Mike Senior, Onye Eme-Akwari, Sarah Shahi",Jaume Collet-Serra,193452111.0,2022,96.726,430149215.9890673,218653911.8551418,10
436969,The Suicide Squad,7.49,8790.0,2021-07-28,168717425.0,185000000.0,3.76,"Action, Comedy, Adventure","J.R. Adduci, Mikaela Hoover, Dee Bradley Baker, Bridget Taylor, Shanna Kernan, Jonathan Fritschi, Michael Aaron Milligan, Elideusa Gomes Almeida, Grecia Balboa, Fernando Martinez, Joel Kinnaman, Maya Le Clark, Andrea Andrade, Peter Capaldi, David Dastmalchian, Gerardo Davila, Nathan Fillion, Lloyd Kaufman, Victoria Paige Watkins, Rey Hernandez, Storm Reid, Pete Davidson, Giovanni Rodriguez, Sean Gunn, Terence Rosemore, Joaquín Cosío, Lynne Ashe, Michelle Civile, Steve Agee, Pom Klementieff, Gabrielle Manning, Idris Elba, John Cena, Jennifer Holland, Juan Diego Botto, Margot Robbie, Natalia Safran, Reinaldo Faberlle, Kenneth Trujillo, Stephen Blackehart, Randy Havens, Diany Rodriguez, Curtis Lyons Jr., John Ostrander, Julio Cesar Ruiz, Teresita Mans, Flula Borg, Alice Braga, Viola Davis, Jai Courtney, Taika Waititi, Monica Rivera, Edgar Zanabria, Giovannie Cruz, Tinashe Kajese, Michael Rooker, Ray Benitez, Sylvester Stallone, Josh Ventura, Sergio Carlo, Daniela Melchior, Mayling Ng, Jared Leland Gore",James Gunn,-16282575.0,2021,-8.801,199223527.6752768,218450184.50184503,7
438148,Minions: The Rise of Gru,7.303,3686.0,2022-06-29,940203765.0,85000000.0,3.605,"Animation, Comedy, Family, Adventure","Ramone Hamilton, Aaron Hendry, Steve Carell, Regina Taufen, Barbara Harris, Julie Andrews, Raymond S. Persi, Debra Wilson, Jean-Claude Van Damme, James Sie, Nora Wyman, JP Karliak, Pierre Coffin, Taraji P. Henson, David Chen, Sam Lavagnino, Mindy Sterling, Bob Bergen, Jimmy O. Yang, Dolph Lundgren, Kellen Goff, Amari McCoy, Debi Derryberry, Benjamin Plessala, Russell Brand, Beau Billingslea, Antonio Raul Garcia, Cathy Cavadini, Will Collyer, Kevin Michael Richardson, Steve Coogan, John DiMaggio, Meilee Condron, David J. Randolph, Alan Arkin, Scarlett Estevez, Nisa Ward, Lucy Lawless, Will Arnett, Danny Trejo, Colette Whitaker, Alex Puccinelli, Levi Nunez, Fred Tatasciore, Michelle Yeoh, Nhev Scharrel, Dawnn Lewis, Michael Beattie, Jake Green, Isa Hall, Carla Rempp, Kyle Balda, RZA, Evan Kishiyama",Kyle Balda,855203765.0,2022,1006.122,1027896155.7909122,92927912.53843524,6
438631,Dune,7.782,13301.0,2021-09-15,407573628.0,165000000.0,6.354,"Science Fiction, Adventure","István Áldott, Dave Bautista, Duncan Pow, Jean Gilpin, Javier Bardem, Neil Bell, Paul Bullion, Gloria Obianyo, Benjamin Dilloway, Elemér Szatmári, Stephen McKinley Henderson, Ellen Dubin, Elmi Rashid Elmi, Seun Shote, Roger Yuan, Rebecca Ferguson, Joelle, Zendaya, Károly Baksai, Jimmy Walker, Fehinti Balogun, Oliver Ryan, Tachia Newall, Stellan Skarsgård, Marianne Faithfull, Ferenc Iván Szabó, Golda Rosheuvel, Peter Sztojanov, Jr., David Dastmalchian, Chang Chen, Dora Kápolnai-Schvab, Souad Faress, Michael Nardone, Charlie Rawes, Benjamin Clémentine, Sharon Duncan-Brewster, Stephen Collins, Richard Carter, Babs Olusanmokun, Milena Sidorova, János Timkó, Oscar Isaac, Charlotte Rampling, Timothée Chalamet, Balázs Megyeri, Jason Momoa, Björn Freiberg, Josh Brolin",Denis Villeneuve,242573628.0,2021,147.014,481267752.6199262,194833948.33948335,9
438695,Sing 2,7.851,4469.0,2021-12-01,408402685.0,85000000.0,4.086,"Animation, Family, Music, Comedy","Reese Witherspoon, George Griffiths, Joy Poirel, JP Karliak, Wes Anderson, Barbara Harris, Taron Egerton, Adeline Krupinski Polidoro, Jason Schwartzman, Tara Strong, Ayden Soria, Caspar Jennings, Louise Jennings, Thomas Walters, Bono, Julianna Gamiz, Spike Jonze, Katherine Kelloway, Danny Mann, Gary Rizzo, Nora Wyman, Adam Buxton, Jason Broad, Aaron Fors, John Kassir, Regina Taufen, Colette Whitaker, Nick Offerman, Chris Renaud, Scott Mosier, Noreen Reardon, Fisher Stevens, Garth Jennings, Cathy Cavadini, Vida Alves McConaughhey, Halsey, Eric André, Edgar Wright, Remy Edgerly, Jennifer Saunders, Nick Kroll, Levi Nunez, Matthew McConaughey, Scarlett Johansson, Liza Seneca, Brian T. Delaney, Jack Stanton, Letitia Wright, Peter Serafinowicz, Will Collyer, Aaron Hendry, Igor Khait, Chelsea Peretti, Isa Hall, Doug Burch, Tori Kelly, Debra Wilson, Pharrell Williams, Hudson D'Andrea, Bobby Cannavale, Asa Jennings, Julia Davis",Garth Jennings,323402685.0,2021,380.474,482246712.9151291,100369003.6900369,12
441130,Wolfwalkers,8.2,1226.0,2020-10-26,1310720.0,12000000.0,3.868,"Animation, Family, Adventure, Fantasy","Ben Andrews, Muireann Ryan, Jacob Holden, Maria Doyle Kennedy, Cara O'Doherty, Michael McGrath, Niamh Moyles, Simon McBurney, Honor Kneafsey, Luke Mandie, David Thompson, Eoin Cleary, Róisín O'Shea, Patrick McGrath, Jennifer Hughes, Eleanor Walsh, Caolán Lulias, Clare Keating, Aaron O'Dea, Alan Slattery, Richie Cody, Ian Sanderson, Nora Twomey, Sarah Doyle, Dylan Muldowney, Michael Culleton, Gilly Fogg, Oliver McGrath, Tommy Tiernan, Daisy Moran, Aoibhin Murphy, John Morton, Paul Young, Jack Caldwell, Desirée Meade, Jim Carroll, Orla Keating, Seamus Greene, Ken McGuire, Jerome Burelbach, Marguerita Hanlon, Mags Murphy, Eva Whittaker, Amy Dunne, Mark O'Connell, Graham Mills, Aoife O’Neill, Jacqueline Purcell, Philip Brennan, Sean Bean, Gilbert Johnston, Jon Kenny, Brendan Corcoran, Vince Drews","Ross Stewart, Tomm Moore",-10689280.0,2020,-89.077,1620673.879443586,14837712.519319938,10
442065,The Last Full Measure,7.3,449.0,2020-01-23,3364426.0,20000000.0,7.481,"Drama, Action, War","Dalton Perrin, Christopher Plummer, Hannah Black, Samuel L. Jackson, Bruce MacVittie, Rick Chambers, Dan Renalds, Richard Cawthorne, Robert Reed Peterson, Michael Imperioli, Daniel Whyte, Travis Aaron Wade, Milton Saul, Bradley Whitford, Robert Tinsley, Ed Harris, Alison Sudol, James Jagger, Ser'Darius Blain, Linus Roache, Dale Dye, Ethan Russell, Rose Lane Sanfilippo, August Blanco Rosenstein, Amy Madigan, Robin Dyke, Mary Rogers McMaster, Martin Copping, Gordon Convoy, Zach Roerig, William Hurt, Byron Mann, Jeremy Irvine, Rachel Harker, Diane Ladd, John D. Hickman, Sebastian Stan, Max Gail, Vesse Saastamoinen, David de Vries, Julian Adams, Lu Parker, Cody Walker, Wilbur Fitzgerald, Tessa Robinson, Jordan Preston Carter, John Savage, Peter Fonda, Tyler Robinson",Todd Robinson,-16635574.0,2020,-83.178,4160032.148377125,24729520.86553323,1
443791,Underwater,6.286,3165.0,2020-01-08,40882928.0,50000000.0,10.991,"Horror, Science Fiction, Action, Adventure","Mamoudou Athie, Jessica Henwick, Kristen Stewart, T.J. Miller, John Gallagher Jr., Fiona Rene, Gunner Wright, Vincent Cassel, Amanda Troop",William Eubank,-9117072.0,2020,-18.234,50550761.05100463,61823802.163833074,1
446893,Trolls World Tour,7.3,2154.0,2020-03-11,49276818.0,90000000.0,8.066,"Family, Animation, Comedy, Fantasy, Adventure, Music","Sam Rockwell, Griffin McElroy, Karan Soni, Betsy Sodaro, Seulgi, Kenan Thompson, Ron Funches, Aino Jawo, Ozzy Osbourne, Anthony Ramos, Rachel Bloom, Kunal Nayyar, Joy, Marcella Lentz-Pope, Christopher Mintz-Plasse, Berenice Amador, Kelly Clarkson, Charlyne Yi, Irene, Jamie Dornan, Wendy, George Clinton, Anderson .Paak, Mary J. Blige, Kevin Michael Richardson, Da'Vine Joy Randolph, Justin McElroy, Flula Borg, Ester Dean, Walt Dohrn, Gustavo Dudamel, Zooey Deschanel, Justin Timberlake, Travis McElroy, J Balvin, Caroline Hjelt, James Corden, Yeri, Anna Kendrick, David P. Smith, Jamila Hache",Walt Dohrn,-40723182.0,2020,-45.248,60929604.94590417,111282843.89489952,3
448119,Dolittle,6.598,3672.0,2020-01-02,251410631.0,175000000.0,3.798,"Family, Comedy, Fantasy, Adventure","Martin Pemberton, Jane Leaney, Kelly Stables, David Sheinkopf, Carmel Laniado, Paul Holowaty, Jim Carretta, Elliot Barnes-Worrell, Scott Menville, Harry Collett, Kasia Smutniak, Clive Francis, Craig Robinson, Mark Umbers, Stewart Scudamore, Octavia Spencer, Shaun McKee, Ranjani Brow, Tom Holland, Antonio Banderas, Richard Soames, Frances de la Tour, Kumail Nanjiani, Gia Davis, Jim Broadbent, Henry Holcomb, Michael Sheen, Emma Thompson, Ralph Fiennes, Selena Gomez, Sonny Ashbourne Serkis, John Cena, John-Luke Roberts, Josh Jefferies, Jason Mantzoukas, Will Arnett, Sid Sagar, Matt King, Ralph Ineson, Robert Downey Jr., Jessie Buckley, Samson Kayo, Rami Malek, Joseph Balderrama, Marion Cotillard, Kyrie McAlpin, Oliver Chris, Daniel Hoffmann-Gill, Joanna Page, Nick Fisher, Isley Zamora, Tim Treloar",Stephen Gaghan,76410631.0,2020,43.663,310863222.2565688,216383307.57341576,1
451048,Jungle Cruise,7.343,5779.0,2021-07-28,220889446.0,200000000.0,4.338,"Fantasy, Adventure","Marcus Young, Hector Banos, Sebastian Blunt, Raphael Alejandro, Jesse Plemons, Jack Whitehall, Simone Lockhart, Pedro Haro, Keith Arthur Bolden, Emily Blunt, Paul Giamatti, Allan Poppleton, James Quattrochi, Mark Ashworth, Travis Gomez, Christina Souza, Edgar Ramírez, Philipp Maximilian, Michael H. Cole, Romualdo Castillo, Justin Randell Brooke, David Lengel, Peter Luis Zimmerman, Robert Tinsley, Dani Rovira, Quim Gutiérrez, Pedro Lopez, Dwayne Johnson, Piper Collins, Veronica Falcón, Sulem Calderon, Stephen Dunlevy, Dan Dargan Carter, Andy Nyman, Caroline Paige, Tanya Wheelock",Jaume Collet-Serra,20889446.0,2021,10.445,260828866.12546125,236162361.62361625,7
451184,Wasp Network,6.0,381.0,2020-01-29,1400000.0,10530000.0,8.708,"Drama, History, Thriller","Patricia González Ciuffardi, Michael Strelow, Abel López Cedre, Brannon Cross, Penélope Cruz, Luis A. Batista, Bill Clinton, Gregory Binowski, Adria Perez, Michael Weissenstein, Leonardo Sbaraglia, Juan Ángel Samper, Stephen William Tenner, Philip Stanton, Julio Gabay, Dánae Hernández Reyes, Yura López, Edgar Ramírez, Anel Perdomo, Raúl Bravo, Javier Guillarte Fernández, Chris Gillette, Fidel Castro, Jhoey Carol, Daniel Romero Pildaín, Teherán Aguilar, Denys Ramos Antúnez, Antulio Marín, Alberto González Corona, Juan Jacomino, Julian Flynn, Thomas Michael Dubyna, Jade Kayla Lage Maynier, Carlos Leal, Gael García Bernal, Yailene Sierra, Elbert Álvarez, Gabriele Filippone, Brendan McNamee, Luis Miguel B., Roberto Robaina, Miguel Ángel García, Egor Viga, Alma Shamira Parilla, Giuseppe Scarfari, Yanelis Tejera, Ruairi Rhodes, Leandro Cáceres, María del Carmen Muina, Gabriel Buenaventura, Omar Ali, Tony Plana, Steve Howard, Casandra Lungu, Edwin Fernández, Feliberto Beatón, Armando Suávez Cobián, Noslen Sánchez, Carolina Peraza Matamoros, Juan Carlos Roque Moreno, Ernesto Ruiz Faxas, Johanna Sol, Pilar Varo, Jorge Reinaldo Ramírez Fernández, Nolan Guerra Fernández, Amada Morado, Armando Palma, Yasmani Guerrero, Ilianki Vera Rivero, Colin Laverty, Osdeymi Pastrana Miranda, Alexander Meneghini, Ana de Armas, Will Grant, Wagner Moura, Saúl Rojas, Harlys Becerra, Leia Sarmiento, Patrick Perry Oppman, Lorenzo Rodríguez César, Rob Harvie, René Flinn, Yaité Ruiz, Adri Torrijos, Luisa Marcolina Ausenda",Olivier Assayas,-9130000.0,2020,-86.705,1731066.4605873262,13020092.735703245,1
453395,Doctor Strange in the Multiverse of Madness,7.265,9398.0,2022-05-04,955775804.0,200000000.0,4.851,"Fantasy, Action, Adventure","Charlize Theron, André Layne, Daniel Swain, David K.S. Tse, Bobbie Little, Jessica Pennington, Yenifer Molina, Cecilia Appiah, John Krasinski, Hayley Atwell, Christian Rummel, Joshua Peace, Anthony Knight, Benedict Cumberbatch, Richie Palmer, Michael Stuhlbarg, Nina Jalava, Andy Bale, Orphee Sidibe, Rachel McAdams, Chiwetel Ejiofor, Joshmaine Joseph, Stephen Samson, Kevin Dalton, Ako Mitchell, Lashana Lynch, Victoria Grove, Adam Hugill, Gregory Fung, John King, Jett Klyne, Julian Hilliard, Charlie Norton, Victoria Sterling, Chess Lopez, Andrew Morgado, Patrick Stewart, Benedict Wong, Elizabeth Olsen, Topo Wresniwiro, Ross Marquand, Bruce Campbell, Jordan Alexandra, Eden Nathenson, Ruth Livier, Anson Mount, Gabriella Cooper-Parsons, Yasmin Chadwick, Sheila Atim, Bridget Hoffman, Audrey Wasilewski, Momo Yeung, Xochitl Gomez, Vinny Moli, Michael Waldron, Scott Spiegel, Nuakai Aru, Aliyah Camacho",Sam Raimi,755775804.0,2022,377.888,1044920592.0054663,218653911.8551418,5
454527,Benedetta,6.6,1013.0,2021-07-09,2652725.0,24350000.0,30.716,"History, Drama, Romance","Benjamin Penemaria, Fabrice Cals, Olga Milshtein, Virginie Efira, Nicolas Béguinot, Daphné Patakia, Célia Kaci, Jérôme Chappatte, Louise Chevillotte, Philippe Saunier, Charlotte Rampling, Hervé Pierre, Antoine Lelandais, Alexia Chardard, Nicolas Gaspar, Jonathan Couzinié, David Clavel, Héloïse Bresc, Boris Gillot, Pascal Le Corre, Guilaine Londez, Lambert Wilson, Vinciane Millereau, Quentin D'Hainaut, Ewan Ribard, Raphaël Potier, Sophie Breyer, Léa Lopez, Sébastien Chabane, Lauriane Riquet, Olivier Rabourdin, Clotilde Courau, Eléna Plonka, Satya Dusaugey, Justine Bachelet, Frédéric Sauzay, Gaëlle Jeantet",Paul Verhoeven,-21697275.0,2021,-89.106,3132369.003690037,28752767.527675275,7
454626,Sonic the Hedgehog,7.3,9826.0,2020-02-12,319715683.0,85000000.0,4.113,"Action, Science Fiction, Comedy, Family","Tom Butler, Ben Schwartz, Adam Pally, Dean Petriw, Neal McDonough, Sandy Robson, Terence Kelly, Benjamin Valic, Jeremiah Oh, Colleen O'Shaughnessey, Bethel Lee, Chris Gailus, Peter Bryant, Melody Nosipho Niemann, Jim Carrey, Tika Sumpter, Jeremy Arnold, Sean Campbell, Andrea Marcum, Natasha Rothwell, Brad Kelly, James Marsden, Garry Chalk, Anthony Santiago, Scott Patey, Jeanie Cloutier, Donna Jay Fulks, Lisa Chandler, Frank C. Turner, Elfina Luk, Jeff Sanca, Charles Heffernan, Michael Hogan, Bailey Skodje, Lee Majdoub, Emma Oliver, Shannon Chan-Kent",Jeff Fowler,234715683.0,2020,276.136,395320782.6893354,105100463.67851622,2
